auROC	log2(auPRC/prior)	log2(P@r10/prior)	log2(P@r20/prior)	log2(P@r50/prior)	R@r10	R@r20	R@r50
0.6919008967497253	0.49707322201390736	0.7507349845241564	0.7507349845241564	0.8693794810227756	0.022082018927444796	0.04416403785488959	0.11987381703470032
