auROC	log2(auPRC/prior)	log2(P@r10/prior)	log2(P@r20/prior)	log2(P@r50/prior)	R@r10	R@r20	R@r50
0.9710280373831776	5.99226993043905	5.172594188218297	4.172594188218297	3.172594188218297	0.6666666666666666	0.6666666666666666	0.8333333333333334
