auROC	log2(auPRC/prior)	log2(P@r10/prior)	log2(P@r20/prior)	log2(P@r50/prior)	R@r10	R@r20	R@r50
0.7106100595731845	0.34540088334230296	0.5236461494007321	0.601648661402005	0.5863819047486944	0.012080536912751677	0.025503355704697986	0.06308724832214765
