auROC	log2(auPRC/prior)	log2(P@r10/prior)	log2(P@r20/prior)	log2(P@r50/prior)	R@r10	R@r20	R@r50
0.6496863148194094	0.3691016070379502	0.9433800624665526	0.8502706580750709	0.5756482779660652	0.025236593059936908	0.0473186119873817	0.09779179810725552
