auROC	log2(auPRC/prior)	log2(P@r10/prior)	log2(P@r20/prior)	log2(P@r50/prior)	R@r10	R@r20	R@r50
0.14018691588785048	0.21746625002843445	-inf	-inf	-inf	0.0	0.0	0.0
