auROC	log2(auPRC/prior)	log2(P@r10/prior)	log2(P@r20/prior)	log2(P@r50/prior)	R@r10	R@r20	R@r50
0.9115378079864062	2.992105010262674	3.423211430724544	3.349210849280767	2.908638257894786	0.18181818181818182	0.34545454545454546	0.6363636363636364
