auROC	log2(auPRC/prior)	log2(P@r10/prior)	log2(P@r20/prior)	log2(P@r50/prior)	R@r10	R@r20	R@r50
0.7268710721767282	1.054441203218931	1.7397748898886298	1.7397748898886298	1.3109315910847557	0.059322033898305086	0.11864406779661017	0.22033898305084745
