auROC	log2(auPRC/prior)	log2(P@r10/prior)	log2(P@r20/prior)	log2(P@r50/prior)	R@r10	R@r20	R@r50
0.9871197960917587	3.3175717805041893	3.423211430724544	3.423211430724544	3.271208337279494	0.18181818181818182	0.36363636363636365	0.8181818181818182
