auROC	log2(auPRC/prior)	log2(P@r10/prior)	log2(P@r20/prior)	log2(P@r50/prior)	R@r10	R@r20	R@r50
0.6775954347286712	0.44515870352976733	0.7507349845241564	0.9433800624665526	0.6658460869376435	0.022082018927444796	0.050473186119873815	0.10410094637223975
