auROC	log2(auPRC/prior)	log2(P@r10/prior)	log2(P@r20/prior)	log2(P@r50/prior)	R@r10	R@r20	R@r50
0.45709430756159725	-0.14091296133357833	-inf	-0.8987166641628183	-0.6356822583290247	0.0	0.01818181818181818	0.05454545454545454
