auROC	log2(auPRC/prior)	log2(P@r10/prior)	log2(P@r20/prior)	log2(P@r50/prior)	R@r10	R@r20	R@r50
0.7331657896803582	0.5767236511858083	1.086749518595071	1.086749518595071	0.9347464251500213	0.02100840336134454	0.04201680672268908	0.09453781512605042
